"AGB";"yield";"LAI"
131,032087497874;0;0,369041537344148
131,032087497874;0;0,47768884875133
131,032087497874;0;0,47768884875133
169,970573554131;0;0,47768884875133
169,970573554131;0;0,610256733812345
169,970573554131;0;0,610256733812345
169,970573554131;0;0,610256733812345
226,455422317591;0;0,610256733812345
242,732218662885;0;0,795368444895694
285,616845797292;0;0,84717646324268
303,33698829338;0;0,980488857445261
303,33698829338;0;1,03425270125302
303,33698829338;0;1,03425270125302
305,106859297525;0;1,03425270125302
310,334131491423;0;1,03958083787947
312,143207790087;0;1,05527339093107
312,143207790087;0;1,06068906795935
371,955066162203;0;1,06068906795935
410,724290829739;0;1,23539993093064
410,724290829739;0;1,34426045401593
410,724290829739;0;1,34426045401593
410,724290829739;0;1,34426045401593
423,491412916072;0;1,34426045401593
434,117120905016;0;1,37937669435506
434,117120905016;0;1,40833069282049
434,117120905016;0;1,40833069282049
434,117120905016;0;1,40833069282049
434,117120905016;0;1,40833069282049
511,300398454678;0;1,40833069282049
513,644224671816;0;1,61142024703881
513,644224671816;0;1,61739342670704
513,644224671816;0;1,61739342670704
535,913436528988;0;1,61739342670704
538,354470439798;0;1,67359066510488
545,682601709777;0;1,67969004461409
545,682601709777;0;1,69792936109793
545,682601709777;0;1,69792936109793
553,065093390019;0;1,69792936109793
577,443862458691;0;1,71619617470805
680,95972721214;0;1,77575695247338
686,316123525935;0;2,01611304572206
686,316123525935;0;2,02801680446326
689,057033958142;0;2,02801680446326
790,036596324987;0;2,03408835153073
792,871367951879;0;2,24874182141431
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
792,871367951879;0;2,25452105325447
900,824836911546;0;2,25452105325447
982,568358961066;0;2,46513038914847
100;882,568358961066;2,61293331943035
111,926432765942;0;0,369041537344148
114,273723426155;0;0,411116917035685
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
114,273723426155;0;0,419350771132128
119,813323847631;0;0,419350771132128
119,813323847631;0;0,438721454143277
135,265275769154;0;0,438721454143277
141,94331379998;0;0,492301816504075
147,56443328638;0;0,515254029448489
153,896916104835;0;0,534478826354669
176,978076756035;0;0,556033254672859
191,32667035422;0;0,633678732062876
204,795531472179;0;0,681229973098692
207,026345537696;0;0,725371842907326
218,090840592488;0;0,732637148204581
219,934482184732;0;0,768480929762882
222,153825113034;0;0,774422687887043
222,153825113034;0;0,781563655940361
222,153825113034;0;0,781563655940361
256,607519696402;0;0,781563655940361
281,055339332281;0;0,890811130750248
315,936791092219;0;0,966525215027036
359,392693023099;0;1,07202017507346
391,160602393302;0;1,19939544432363
398,119399414351;0;1,28974938224302
419,836454656456;0;1,30923678559356
421,120416113436;0;1,36936026932205
435,90576209569;0;1,37288230749745
440,767801761366;0;1,41318040577683
476,503522575216;0;1,42632829993329
513,38975324867;0;1,52141115429148
534,503219945623;0;1,61674545481393
560,301725380553;0;1,67006154331641
624,457994309404;0;1,73399767854723
661,169634645939;0;1,88739018626909
676,292510136761;0;1,97168759574959
690,321161081875;0;2,00569921258932
690,321161081875;0;2,03688410876477
691,600852730731;0;2,03688410876477
753,486159686011;0;2,03971141035282
772,646735493325;0;2,17304077213788
824,612235775883;0;2,21300096672216
837,767833205633;0;2,31834387586455
847,833933202462;0;2,34432505203348
864,105005687858;0;2,36402089712608
900,917253378825;0;2,39552420927865
930,552929228538;0;2,46530300708809
931,327930322279;0;2,52000426002858
958,587187958647;0;2,52141742125648
959,502675038581;0;2,57056950923844
959,502675038581;0;2,57220172330505
959,502675038581;0;2,57220172330505
959,502675038581;0;2,57220172330505
959,502675038581;0;2,57220172330505
959,502675038581;0;2,57220172330505
959,502675038581;0;2,57220172330505
960,77633713024;0;2,57220172330505
961,432642535214;0;2,57447053699827
166,007869999994;795,42477253522;2,57563873190678
166,007869999994;0;0,596953489803334
166,241398473586;0;0,596953489803334
166,241398473586;0;0,597738641287729
167,893719896876;0;0,597738641287729
169,308596833749;0;0,603289760761395
169,308596833749;0;0,608037336183115
169,308596833749;0;0,608037336183115
169,308596833749;0;0,608037336183115
169,308596833749;0;0,608037336183115
169,411564089794;0;0,608037336183115
170,599206227351;0;0,608382629875692
172,536351529137;0;0,612363251685185
172,536351529137;0;0,618847874406877
